fecha;provincia;num_casos;num_casos_prueba_pcr;num_casos_prueba_test_ac;num_casos_prueba_ag;num_casos_prueba_elisa;num_casos_prueba_desconocida
19/06/2020;Badajoz;0;0;0;0;0;0
19/06/2020;Bizkaia;13;9;0;4;0;0
19/06/2020;Burgos;1;0;0;0;1;0
19/06/2020;La Coruna;0;0;0;0;0;0
19/06/2020;Cadiz;1;1;0;0;0;0
19/06/2020;Caceres;2;2;0;0;0;0
19/06/2020;Ceuta;0;0;0;0;0;0
19/06/2020;Cordoba;0;0;0;0;0;0
19/06/2020;Ciudad Real;11;11;0;0;0;0
19/06/2020;Castellon;0;0;0;0;0;0
19/06/2020;Cuenca;0;0;0;0;0;0
19/06/2020;Las Palmas;0;0;0;0;0;0
19/06/2020;Gerona;1;1;0;0;0;0
19/06/2020;Granada;7;7;0;0;0;0
19/06/2020;Guadalajara;3;3;0;0;0;0
19/06/2020;Huelva;0;0;0;0;0;0
19/06/2020;Huesca;17;17;0;0;0;0
19/06/2020;Jaen;0;0;0;0;0;0
19/06/2020;Lerida;34;34;0;0;0;0
19/06/2020;Leon;0;0;0;0;0;0
19/06/2020;La Rioja;0;0;0;0;0;0
19/06/2020;Lugo;2;2;0;0;0;0
19/06/2020;Madrid;72;72;0;0;0;0
19/06/2020;Malaga;0;0;0;0;0;0
19/06/2020;Melilla;0;0;0;0;0;0
19/06/2020;Murcia;3;3;0;0;0;0
19/06/2020;Nafarroa;8;8;0;0;0;0
19/06/2020;Nafarroako Foru Komunitatea;0;0;0;0;0;0
19/06/2020;Asturias;0;0;0;0;0;0
19/06/2020;Orense;0;0;0;0;0;0
19/06/2020;Palencia;0;0;0;0;0;0
19/06/2020;Islas Baleares;8;8;0;0;0;0
19/06/2020;Pontevedra;0;0;0;0;0;0
19/06/2020;Cantabria;0;0;0;0;0;0
19/06/2020;Salamanca;1;1;0;0;0;0
19/06/2020;Sevilla;0;0;0;0;0;0
19/06/2020;Segovia;0;0;0;0;0;0
19/06/2020;Soria;1;1;0;0;0;0
19/06/2020;Gipuzkoa;2;0;0;2;0;0
19/06/2020;Tarragona;2;2;0;0;0;0
19/06/2020;Teruel;2;2;0;0;0;0
19/06/2020;Santa Cruz de Tenerife;1;1;0;0;0;0
19/06/2020;Toledo;8;8;0;0;0;0
19/06/2020;Valencia;9;1;0;0;0;8
19/06/2020;Valladolid;7;7;0;0;0;0
19/06/2020;Araba;4;1;0;3;0;0
19/06/2020;Zaragoza;5;5;0;0;0;0
19/06/2020;Zamora;1;1;0;0;0;0
20/06/2020;Alicante;0;0;0;0;0;0
20/06/2020;Albacete;3;3;0;0;0;0
20/06/2020;Almeria;0;0;0;0;0;0
20/06/2020;Avila;3;3;0;0;0;0
20/06/2020;Barcelona;52;49;0;1;2;0
20/06/2020;Badajoz;1;1;0;0;0;0
20/06/2020;Bizkaia;7;0;0;7;0;0
20/06/2020;Burgos;1;0;0;0;1;0
20/06/2020;La Coruna;0;0;0;0;0;0
20/06/2020;Cadiz;1;1;0;0;0;0
20/06/2020;Caceres;0;0;0;0;0;0
20/06/2020;Ceuta;0;0;0;0;0;0
20/06/2020;Cordoba;0;0;0;0;0;0
20/06/2020;Ciudad Real;10;10;0;0;0;0
20/06/2020;Castellon;1;0;0;0;0;1
20/06/2020;Cuenca;2;1;0;0;1;0
20/06/2020;Las Palmas;11;11;0;0;0;0
20/06/2020;Gerona;4;4;0;0;0;0
20/06/2020;Granada;10;10;0;0;0;0
20/06/2020;Guadalajara;8;8;0;0;0;0
20/06/2020;Huelva;0;0;0;0;0;0
20/06/2020;Huesca;27;27;0;0;0;0
20/06/2020;Jaen;0;0;0;0;0;0
20/06/2020;Lerida;37;37;0;0;0;0
20/06/2020;Leon;1;1;0;0;0;0
20/06/2020;La Rioja;1;1;0;0;0;0
20/06/2020;Lugo;0;0;0;0;0;0
20/06/2020;Madrid;60;60;0;0;0;0
20/06/2020;Malaga;4;4;0;0;0;0
20/06/2020;Melilla;0;0;0;0;0;0
20/06/2020;Murcia;3;3;0;0;0;0
20/06/2020;Nafarroa;4;4;0;0;0;0
20/06/2020;Nafarroako Foru Komunitatea;0;0;0;0;0;0
20/06/2020;Asturias;0;0;0;0;0;0
20/06/2020;Orense;1;1;0;0;0;0
20/06/2020;Palencia;0;0;0;0;0;0
20/06/2020;Islas Baleares;3;3;0;0;0;0
20/06/2020;Pontevedra;1;1;0;0;0;0
20/06/2020;Cantabria;4;4;0;0;0;0
20/06/2020;Salamanca;2;2;0;0;0;0
20/06/2020;Sevilla;0;0;0;0;0;0
20/06/2020;Segovia;2;2;0;0;0;0
20/06/2020;Soria;4;4;0;0;0;0
20/06/2020;Gipuzkoa;4;2;0;2;0;0
20/06/2020;Tarragona;1;1;0;0;0;0
20/06/2020;Teruel;0;0;0;0;0;0
20/06/2020;Santa Cruz de Tenerife;0;0;0;0;0;0
20/06/2020;Toledo;6;5;0;1;0;0
20/06/2020;Valencia;3;0;0;0;0;3
20/06/2020;Valladolid;3;3;0;0;0;0
20/06/2020;Araba;5;2;0;3;0;0
20/06/2020;Zaragoza;3;3;0;0;0;0
20/06/2020;Zamora;1;1;0;0;0;0
21/06/2020;Alicante;3;1;0;0;0;2
21/06/2020;Albacete;1;1;0;0;0;0
21/06/2020;Almeria;1;1;0;0;0;0
21/06/2020;Avila;2;2;0;0;0;0
21/06/2020;Barcelona;37;36;0;0;1;0
21/06/2020;Badajoz;1;1;0;0;0;0
21/06/2020;Bizkaia;7;2;0;5;0;0
21/06/2020;Burgos;0;0;0;0;0;0
21/06/2020;La Coruna;3;3;0;0;0;0
21/06/2020;Cadiz;0;0;0;0;0;0
21/06/2020;Caceres;4;4;0;0;0;0
21/06/2020;Ceuta;0;0;0;0;0;0
21/06/2020;Cordoba;0;0;0;0;0;0
21/06/2020;Ciudad Real;9;8;0;1;0;0
21/06/2020;Castellon;1;0;0;0;0;1
21/06/2020;Cuenca;0;0;0;0;0;0
21/06/2020;Las Palmas;2;2;0;0;0;0
21/06/2020;Gerona;10;10;0;0;0;0
21/06/2020;Granada;3;3;0;0;0;0
21/06/2020;Guadalajara;4;4;0;0;0;0
21/06/2020;Huelva;0;0;0;0;0;0
21/06/2020;Huesca;26;26;0;0;0;0
21/06/2020;Jaen;3;3;0;0;0;0
21/06/2020;Lerida;36;36;0;0;0;0
21/06/2020;Leon;0;0;0;0;0;0
21/06/2020;La Rioja;0;0;0;0;0;0
21/06/2020;Lugo;3;3;0;0;0;0
21/06/2020;Madrid;34;34;0;0;0;0
21/06/2020;Malaga;4;4;0;0;0;0
21/06/2020;Melilla;2;2;0;0;0;0
21/06/2020;Murcia;5;5;0;0;0;0
21/06/2020;Nafarroa;15;15;0;0;0;0
21/06/2020;Nafarroako Foru Komunitatea;0;0;0;0;0;0
21/06/2020;Asturias;0;0;0;0;0;0
21/06/2020;Orense;0;0;0;0;0;0
21/06/2020;Palencia;1;1;0;0;0;0
21/06/2020;Islas Baleares;2;2;0;0;0;0
21/06/2020;Pontevedra;0;0;0;0;0;0
21/06/2020;Cantabria;4;4;0;0;0;0
21/06/2020;Salamanca;0;0;0;0;0;0
21/06/2020;Sevilla;0;0;0;0;0;0
21/06/2020;Segovia;0;0;0;0;0;0
21/06/2020;Soria;0;0;0;0;0;0
21/06/2020;Gipuzkoa;3;2;0;1;0;0
21/06/2020;Tarragona;0;0;0;0;0;0
21/06/2020;Teruel;1;1;0;0;0;0
21/06/2020;Santa Cruz de Tenerife;0;0;0;0;0;0
21/06/2020;Toledo;4;3;0;1;0;0
21/06/2020;Valencia;4;0;0;0;0;4
21/06/2020;Valladolid;2;2;0;0;0;0
21/06/2020;Araba;3;2;0;1;0;0
21/06/2020;Zaragoza;10;9;0;0;1;0
21/06/2020;Zamora;0;0;0;0;0;0
22/06/2020;Alicante;1;1;0;0;0;0
22/06/2020;Albacete;2;1;0;1;0;0
22/06/2020;Almeria;1;1;0;0;0;0
22/06/2020;Avila;1;1;0;0;0;0
22/06/2020;Barcelona;69;49;0;0;20;0
22/06/2020;Badajoz;0;0;0;0;0;0
22/06/2020;Bizkaia;7;2;0;5;0;0
22/06/2020;Burgos;1;1;0;0;0;0
22/06/2020;La Coruna;0;0;0;0;0;0
22/06/2020;Cadiz;1;1;0;0;0;0
22/06/2020;Caceres;1;1;0;0;0;0
22/06/2020;Ceuta;0;0;0;0;0;0
22/06/2020;Cordoba;0;0;0;0;0;0
22/06/2020;Ciudad Real;11;10;0;1;0;0
22/06/2020;Castellon;3;2;0;0;0;1
22/06/2020;Cuenca;1;0;0;1;0;0
22/06/2020;Las Palmas;0;0;0;0;0;0
22/06/2020;Gerona;7;7;0;0;0;0
22/06/2020;Granada;5;5;0;0;0;0
22/06/2020;Guadalajara;5;5;0;0;0;0
22/06/2020;Huelva;1;1;0;0;0;0
22/06/2020;Huesca;31;31;0;0;0;0
22/06/2020;Jaen;1;1;0;0;0;0
22/06/2020;Lerida;52;51;0;0;1;0
22/06/2020;Leon;1;1;0;0;0;0
22/06/2020;La Rioja;0;0;0;0;0;0
22/06/2020;Lugo;0;0;0;0;0;0
22/06/2020;Madrid;49;48;0;1;0;0
22/06/2020;Malaga;6;6;0;0;0;0
22/06/2020;Melilla;0;0;0;0;0;0
22/06/2020;Murcia;4;4;0;0;0;0
22/06/2020;Nafarroa;18;18;0;0;0;0
22/06/2020;Nafarroako Foru Komunitatea;2;2;0;0;0;0
22/06/2020;Asturias;0;0;0;0;0;0
22/06/2020;Orense;0;0;0;0;0;0
22/06/2020;Palencia;0;0;0;0;0;0
22/06/2020;Islas Baleares;1;1;0;0;0;0
22/06/2020;Pontevedra;0;0;0;0;0;0
22/06/2020;Cantabria;1;1;0;0;0;0
22/06/2020;Salamanca;3;3;0;0;0;0
22/06/2020;Sevilla;1;1;0;0;0;0
22/06/2020;Segovia;3;3;0;0;0;0
22/06/2020;Soria;1;1;0;0;0;0
22/06/2020;Gipuzkoa;9;4;0;5;0;0
22/06/2020;Tarragona;0;0;0;0;0;0
22/06/2020;Teruel;0;0;0;0;0;0
22/06/2020;Santa Cruz de Tenerife;0;0;0;0;0;0
22/06/2020;Toledo;7;6;0;1;0;0
22/06/2020;Valencia;4;1;0;0;0;3
22/06/2020;Valladolid;3;3;0;0;0;0
22/06/2020;Araba;4;3;0;1;0;0
22/06/2020;Zaragoza;10;10;0;0;0;0
22/06/2020;Zamora;1;1;0;0;0;0
23/06/2020;Alicante;2;1;0;0;0;1
23/06/2020;Albacete;6;6;0;0;0;0
23/06/2020;Almeria;1;1;0;0;0;0
23/06/2020;Avila;4;4;0;0;0;0
23/06/2020;Barcelona;93;74;0;1;18;0
23/06/2020;Badajoz;1;1;0;0;0;0
23/06/2020;Bizkaia;8;1;0;7;0;0
23/06/2020;Burgos;1;1;0;0;0;0
23/06/2020;La Coruna;0;0;0;0;0;0
23/06/2020;Cadiz;1;1;0;0;0;0
23/06/2020;Caceres;4;4;0;0;0;0
23/06/2020;Ceuta;0;0;0;0;0;0
23/06/2020;Cordoba;0;0;0;0;0;0
23/06/2020;Ciudad Real;14;14;0;0;0;0
23/06/2020;Castellon;3;0;0;0;0;3
23/06/2020;Cuenca;1;1;0;0;0;0
23/06/2020;Las Palmas;6;6;0;0;0;0
23/06/2020;Gerona;4;4;0;0;0;0
23/06/2020;Granada;3;3;0;0;0;0
23/06/2020;Guadalajara;7;7;0;0;0;0
23/06/2020;Huelva;0;0;0;0;0;0
23/06/2020;Huesca;16;16;0;0;0;0
23/06/2020;Jaen;0;0;0;0;0;0
23/06/2020;Lerida;42;42;0;0;0;0
23/06/2020;Leon;1;0;0;0;1;0
23/06/2020;La Rioja;1;1;0;0;0;0
23/06/2020;Lugo;4;4;0;0;0;0
23/06/2020;Madrid;49;49;0;0;0;0
23/06/2020;Malaga;8;8;0;0;0;0
23/06/2020;Melilla;0;0;0;0;0;0
23/06/2020;Murcia;5;5;0;0;0;0
23/06/2020;Nafarroa;8;8;0;0;0;0
23/06/2020;Nafarroako Foru Komunitatea;1;1;0;0;0;0
23/06/2020;Asturias;0;0;0;0;0;0
23/06/2020;Orense;0;0;0;0;0;0
23/06/2020;Palencia;2;2;0;0;0;0
23/06/2020;Islas Baleares;5;5;0;0;0;0
23/06/2020;Pontevedra;1;1;0;0;0;0
23/06/2020;Cantabria;1;1;0;0;0;0
23/06/2020;Salamanca;4;4;0;0;0;0
23/06/2020;Sevilla;0;0;0;0;0;0
23/06/2020;Segovia;7;7;0;0;0;0
23/06/2020;Soria;4;4;0;0;0;0
23/06/2020;Gipuzkoa;5;2;0;3;0;0
23/06/2020;Tarragona;1;1;0;0;0;0
23/06/2020;Teruel;1;1;0;0;0;0
23/06/2020;Santa Cruz de Tenerife;0;0;0;0;0;0
23/06/2020;Toledo;12;11;0;1;0;0
23/06/2020;Valencia;6;3;0;0;0;3
23/06/2020;Valladolid;6;6;0;0;0;0
23/06/2020;Araba;4;2;0;2;0;0
23/06/2020;Zaragoza;12;12;0;0;0;0
23/06/2020;Zamora;3;3;0;0;0;0
24/06/2020;Alicante;2;1;0;0;0;1
24/06/2020;Albacete;2;2;0;0;0;0
24/06/2020;Almeria;2;2;0;0;0;0
24/06/2020;Avila;1;1;0;0;0;0
24/06/2020;Barcelona;43;41;0;2;0;0
24/06/2020;Badajoz;1;1;0;0;0;0
24/06/2020;Bizkaia;5;2;0;3;0;0
24/06/2020;Burgos;1;1;0;0;0;0
24/06/2020;La Coruna;0;0;0;0;0;0
24/06/2020;Cadiz;2;2;0;0;0;0
24/06/2020;Caceres;0;0;0;0;0;0
24/06/2020;Ceuta;0;0;0;0;0;0
24/06/2020;Cordoba;0;0;0;0;0;0
24/06/2020;Ciudad Real;14;14;0;0;0;0
24/06/2020;Castellon;2;0;0;0;0;2
24/06/2020;Cuenca;3;3;0;0;0;0
24/06/2020;Las Palmas;1;1;0;0;0;0
24/06/2020;Gerona;5;3;0;1;0;1
24/06/2020;Granada;12;12;0;0;0;0
24/06/2020;Guadalajara;5;5;0;0;0;0
24/06/2020;Huelva;9;9;0;0;0;0
24/06/2020;Huesca;40;39;0;0;1;0
24/06/2020;Jaen;4;4;0;0;0;0
24/06/2020;Lerida;57;57;0;0;0;0
24/06/2020;Leon;1;1;0;0;0;0
24/06/2020;La Rioja;1;1;0;0;0;0
24/06/2020;Lugo;5;5;0;0;0;0
24/06/2020;Madrid;37;36;0;0;0;1
24/06/2020;Malaga;65;65;0;0;0;0
24/06/2020;Melilla;0;0;0;0;0;0
24/06/2020;Murcia;7;7;0;0;0;0
24/06/2020;Nafarroa;10;10;0;0;0;0
24/06/2020;Nafarroako Foru Komunitatea;2;2;0;0;0;0
24/06/2020;Asturias;0;0;0;0;0;0
24/06/2020;Orense;0;0;0;0;0;0
24/06/2020;Palencia;1;1;0;0;0;0
24/06/2020;Islas Baleares;3;3;0;0;0;0
24/06/2020;Pontevedra;0;0;0;0;0;0
24/06/2020;Cantabria;3;3;0;0;0;0
24/06/2020;Salamanca;1;1;0;0;0;0
24/06/2020;Sevilla;1;1;0;0;0;0
24/06/2020;Segovia;4;4;0;0;0;0
24/06/2020;Soria;3;3;0;0;0;0
24/06/2020;Gipuzkoa;13;7;0;6;0;0
24/06/2020;Tarragona;3;3;0;0;0;0
24/06/2020;Teruel;2;2;0;0;0;0
24/06/2020;Santa Cruz de Tenerife;0;0;0;0;0;0
24/06/2020;Toledo;8;6;0;2;0;0
24/06/2020;Valencia;4;0;0;0;0;4
24/06/2020;Valladolid;3;3;0;0;0;0
24/06/2020;Araba;7;5;0;2;0;0
24/06/2020;Zaragoza;11;11;0;0;0;0
24/06/2020;Zamora;0;0;0;0;0;0
25/06/2020;Alicante;2;0;0;0;0;2
25/06/2020;Albacete;5;5;0;0;0;0
25/06/2020;Almeria;5;5;0;0;0;0
25/06/2020;Avila;1;1;0;0;0;0
25/06/2020;Barcelona;88;59;0;3;25;1
25/06/2020;Badajoz;0;0;0;0;0;0
25/06/2020;Bizkaia;5;1;0;4;0;0
25/06/2020;Burgos;2;2;0;0;0;0
25/06/2020;La Coruna;3;3;0;0;0;0
25/06/2020;Cadiz;0;0;0;0;0;0
25/06/2020;Caceres;4;4;0;0;0;0
25/06/2020;Ceuta;0;0;0;0;0;0
25/06/2020;Cordoba;0;0;0;0;0;0
25/06/2020;Ciudad Real;10;9;0;1;0;0
25/06/2020;Castellon;2;0;0;0;0;2
25/06/2020;Cuenca;2;2;0;0;0;0
25/06/2020;Las Palmas;1;1;0;0;0;0
25/06/2020;Gerona;4;3;0;1;0;0
25/06/2020;Granada;11;11;0;0;0;0
25/06/2020;Guadalajara;3;3;0;0;0;0
25/06/2020;Huelva;0;0;0;0;0;0
25/06/2020;Huesca;24;24;0;0;0;0
25/06/2020;Jaen;1;1;0;0;0;0
25/06/2020;Lerida;64;64;0;0;0;0
25/06/2020;Leon;2;2;0;0;0;0
25/06/2020;La Rioja;0;0;0;0;0;0
25/06/2020;Lugo;8;8;0;0;0;0
25/06/2020;Madrid;47;47;0;0;0;0
25/06/2020;Malaga;7;7;0;0;0;0
25/06/2020;Melilla;0;0;0;0;0;0
25/06/2020;Murcia;5;5;0;0;0;0
25/06/2020;Nafarroa;6;6;0;0;0;0
25/06/2020;Nafarroako Foru Komunitatea;0;0;0;0;0;0
25/06/2020;Asturias;0;0;0;0;0;0
25/06/2020;Orense;0;0;0;0;0;0
25/06/2020;Palencia;1;1;0;0;0;0
25/06/2020;Islas Baleares;3;3;0;0;0;0
25/06/2020;Pontevedra;0;0;0;0;0;0
25/06/2020;Cantabria;0;0;0;0;0;0
25/06/2020;Salamanca;1;1;0;0;0;0
25/06/2020;Sevilla;0;0;0;0;0;0
25/06/2020;Segovia;2;2;0;0;0;0
25/06/2020;Soria;0;0;0;0;0;0
25/06/2020;Gipuzkoa;5;2;0;3;0;0
25/06/2020;Tarragona;1;1;0;0;0;0
25/06/2020;Teruel;0;0;0;0;0;0
25/06/2020;Santa Cruz de Tenerife;0;0;0;0;0;0
25/06/2020;Toledo;7;7;0;0;0;0
25/06/2020;Valencia;5;0;0;0;0;5
25/06/2020;Valladolid;5;5;0;0;0;0
25/06/2020;Araba;3;2;0;1;0;0
25/06/2020;Zaragoza;19;19;0;0;0;0
25/06/2020;Zamora;2;2;0;0;0;0
26/06/2020;Alicante;0;0;0;0;0;0
26/06/2020;Albacete;4;4;0;0;0;0
26/06/2020;Almeria;1;1;0;0;0;0
26/06/2020;Avila;2;2;0;0;0;0
26/06/2020;Barcelona;115;75;0;4;36;0
26/06/2020;Badajoz;0;0;0;0;0;0
26/06/2020;Bizkaia;6;5;0;1;0;0
26/06/2020;Burgos;2;2;0;0;0;0
26/06/2020;La Coruna;0;0;0;0;0;0
26/06/2020;Cadiz;3;3;0;0;0;0
26/06/2020;Caceres;0;0;0;0;0;0
26/06/2020;Ceuta;0;0;0;0;0;0
26/06/2020;Cordoba;0;0;0;0;0;0
26/06/2020;Ciudad Real;6;6;0;0;0;0
26/06/2020;Castellon;3;2;0;0;0;1
26/06/2020;Cuenca;0;0;0;0;0;0
26/06/2020;Las Palmas;1;1;0;0;0;0
26/06/2020;Gerona;17;14;0;1;0;2
26/06/2020;Granada;10;10;0;0;0;0
26/06/2020;Guadalajara;4;3;0;0;1;0
26/06/2020;Huelva;0;0;0;0;0;0
26/06/2020;Huesca;12;12;0;0;0;0
26/06/2020;Jaen;2;2;0;0;0;0
26/06/2020;Lerida;84;83;0;0;1;0
26/06/2020;Leon;2;2;0;0;0;0
26/06/2020;La Rioja;0;0;0;0;0;0
26/06/2020;Lugo;4;4;0;0;0;0
26/06/2020;Madrid;59;59;0;0;0;0
26/06/2020;Malaga;2;2;0;0;0;0
26/06/2020;Melilla;0;0;0;0;0;0
26/06/2020;Murcia;8;8;0;0;0;0
26/06/2020;Nafarroa;7;7;0;0;0;0
26/06/2020;Nafarroako Foru Komunitatea;0;0;0;0;0;0
26/06/2020;Asturias;0;0;0;0;0;0
26/06/2020;Orense;0;0;0;0;0;0
26/06/2020;Palencia;0;0;0;0;0;0
26/06/2020;Islas Baleares;10;10;0;0;0;0
26/06/2020;Pontevedra;0;0;0;0;0;0
26/06/2020;Cantabria;3;3;0;0;0;0
26/06/2020;Salamanca;0;0;0;0;0;0
26/06/2020;Sevilla;2;2;0;0;0;0
26/06/2020;Segovia;3;3;0;0;0;0
26/06/2020;Soria;0;0;0;0;0;0
26/06/2020;Gipuzkoa;4;3;0;1;0;0
26/06/2020;Tarragona;3;3;0;0;0;0
26/06/2020;Teruel;0;0;0;0;0;0
26/06/2020;Santa Cruz de Tenerife;0;0;0;0;0;0
26/06/2020;Toledo;8;8;0;0;0;0
26/06/2020;Valencia;12;1;0;0;0;11
26/06/2020;Valladolid;4;4;0;0;0;0
26/06/2020;Araba;6;2;0;4;0;0
26/06/2020;Zaragoza;6;6;0;0;0;0
26/06/2020;Zamora;0;0;0;0;0;0
27/06/2020;Alicante;0;0;0;0;0;0
27/06/2020;Albacete;2;2;0;0;0;0
27/06/2020;Almeria;2;2;0;0;0;0
27/06/2020;Avila;2;2;0;0;0;0
27/06/2020;Barcelona;51;47;0;3;1;0
27/06/2020;Badajoz;4;4;0;0;0;0
27/06/2020;Bizkaia;7;4;0;3;0;0
27/06/2020;Burgos;0;0;0;0;0;0
27/06/2020;La Coruna;2;2;0;0;0;0
27/06/2020;Cadiz;1;1;0;0;0;0
27/06/2020;Caceres;0;0;0;0;0;0
27/06/2020;Ceuta;0;0;0;0;0;0
27/06/2020;Cordoba;0;0;0;0;0;0
27/06/2020;Ciudad Real;11;11;0;0;0;0
27/06/2020;Castellon;6;1;0;0;0;5
27/06/2020;Cuenca;2;2;0;0;0;0
27/06/2020;Las Palmas;0;0;0;0;0;0
27/06/2020;Gerona;3;3;0;0;0;0
27/06/2020;Granada;8;8;0;0;0;0
27/06/2020;Guadalajara;2;2;0;0;0;0
27/06/2020;Huelva;0;0;0;0;0;0
27/06/2020;Huesca;22;22;0;0;0;0
27/06/2020;Jaen;1;1;0;0;0;0
27/06/2020;Lerida;80;80;0;0;0;0
27/06/2020;Leon;0;0;0;0;0;0
27/06/2020;La Rioja;0;0;0;0;0;0
27/06/2020;Lugo;5;5;0;0;0;0
27/06/2020;Madrid;38;38;0;0;0;0
27/06/2020;Malaga;4;4;0;0;0;0
27/06/2020;Melilla;0;0;0;0;0;0
27/06/2020;Murcia;7;7;0;0;0;0
27/06/2020;Nafarroa;7;7;0;0;0;0
27/06/2020;Nafarroako Foru Komunitatea;1;1;0;0;0;0
27/06/2020;Asturias;0;0;0;0;0;0
27/06/2020;Orense;0;0;0;0;0;0
27/06/2020;Palencia;2;2;0;0;0;0
27/06/2020;Islas Baleares;5;5;0;0;0;0
27/06/2020;Pontevedra;2;2;0;0;0;0
27/06/2020;Cantabria;1;1;0;0;0;0
27/06/2020;Salamanca;0;0;0;0;0;0
27/06/2020;Sevilla;0;0;0;0;0;0
27/06/2020;Segovia;2;2;0;0;0;0
27/06/2020;Soria;1;1;0;0;0;0
27/06/2020;Gipuzkoa;4;1;0;3;0;0
27/06/2020;Tarragona;1;1;0;0;0;0
27/06/2020;Teruel;1;1;0;0;0;0
27/06/2020;Santa Cruz de Tenerife;0;0;0;0;0;0
27/06/2020;Toledo;10;8;0;2;0;0
27/06/2020;Valencia;10;0;0;0;0;10
27/06/2020;Valladolid;4;4;0;0;0;0
27/06/2020;Araba;3;1;0;2;0;0
27/06/2020;Zaragoza;27;27;0;0;0;0
27/06/2020;Zamora;0;0;0;0;0;0
28/06/2020;Alicante;2;0;0;0;0;2
28/06/2020;Albacete;4;4;0;0;0;0
28/06/2020;Almeria;1;1;0;0;0;0
28/06/2020;Avila;0;0;0;0;0;0
28/06/2020;Barcelona;60;55;0;4;0;1
28/06/2020;Badajoz;4;4;0;0;0;0
28/06/2020;Bizkaia;7;1;0;6;0;0
28/06/2020;Burgos;0;0;0;0;0;0
28/06/2020;La Coruna;0;0;0;0;0;0
28/06/2020;Cadiz;0;0;0;0;0;0
28/06/2020;Caceres;0;0;0;0;0;0
28/06/2020;Ceuta;0;0;0;0;0;0
28/06/2020;Cordoba;0;0;0;0;0;0
28/06/2020;Ciudad Real;9;6;0;3;0;0
28/06/2020;Castellon;7;0;0;0;0;7
28/06/2020;Cuenca;2;2;0;0;0;0
28/06/2020;Las Palmas;0;0;0;0;0;0
28/06/2020;Gerona;4;4;0;0;0;0
28/06/2020;Granada;12;12;0;0;0;0
28/06/2020;Guadalajara;2;2;0;0;0;0
28/06/2020;Huelva;0;0;0;0;0;0
28/06/2020;Huesca;10;10;0;0;0;0
28/06/2020;Jaen;0;0;0;0;0;0
28/06/2020;Lerida;55;55;0;0;0;0
28/06/2020;Leon;0;0;0;0;0;0
28/06/2020;La Rioja;2;2;0;0;0;0
28/06/2020;Lugo;8;8;0;0;0;0
28/06/2020;Madrid;28;27;0;0;0;1
28/06/2020;Malaga;11;11;0;0;0;0
28/06/2020;Melilla;0;0;0;0;0;0
28/06/2020;Murcia;3;3;0;0;0;0
28/06/2020;Nafarroa;2;2;0;0;0;0
28/06/2020;Nafarroako Foru Komunitatea;2;2;0;0;0;0
28/06/2020;Asturias;0;0;0;0;0;0
28/06/2020;Orense;1;1;0;0;0;0
28/06/2020;Palencia;2;2;0;0;0;0
28/06/2020;Islas Baleares;5;5;0;0;0;0
28/06/2020;Pontevedra;0;0;0;0;0;0
28/06/2020;Cantabria;0;0;0;0;0;0
28/06/2020;Salamanca;0;0;0;0;0;0
28/06/2020;Sevilla;0;0;0;0;0;0
28/06/2020;Segovia;1;1;0;0;0;0
28/06/2020;Soria;1;1;0;0;0;0
28/06/2020;Gipuzkoa;7;3;0;4;0;0
28/06/2020;Tarragona;1;1;0;0;0;0
28/06/2020;Teruel;1;1;0;0;0;0
28/06/2020;Santa Cruz de Tenerife;0;0;0;0;0;0
28/06/2020;Toledo;10;10;0;0;0;0
28/06/2020;Valencia;3;0;0;0;0;3
28/06/2020;Valladolid;1;1;0;0;0;0
28/06/2020;Araba;2;2;0;0;0;0
28/06/2020;Zaragoza;10;10;0;0;0;0
28/06/2020;Zamora;0;0;0;0;0;0
29/06/2020;Alicante;3;0;0;0;0;3
29/06/2020;Albacete;3;3;0;0;0;0
29/06/2020;Almeria;3;3;0;0;0;0
29/06/2020;Avila;0;0;0;0;0;0
29/06/2020;Barcelona;105;87;0;3;15;0
29/06/2020;Badajoz;5;5;0;0;0;0
29/06/2020;Bizkaia;7;2;0;5;0;0
29/06/2020;Burgos;0;0;0;0;0;0
29/06/2020;La Coruna;1;1;0;0;0;0
29/06/2020;Cadiz;3;3;0;0;0;0
29/06/2020;Caceres;1;1;0;0;0;0
29/06/2020;Ceuta;0;0;0;0;0;0
29/06/2020;Cordoba;1;1;0;0;0;0
29/06/2020;Ciudad Real;4;4;0;0;0;0
29/06/2020;Castellon;3;0;0;0;0;3
29/06/2020;Cuenca;0;0;0;0;0;0
29/06/2020;Las Palmas;0;0;0;0;0;0
29/06/2020;Gerona;10;9;0;1;0;0
29/06/2020;Granada;11;11;0;0;0;0
29/06/2020;Guadalajara;6;5;0;0;1;0
29/06/2020;Huelva;0;0;0;0;0;0
29/06/2020;Huesca;13;13;0;0;0;0
29/06/2020;Jaen;0;0;0;0;0;0
29/06/2020;Lerida;86;84;0;1;0;1
29/06/2020;Leon;2;2;0;0;0;0
29/06/2020;La Rioja;1;1;0;0;0;0
29/06/2020;Lugo;8;8;0;0;0;0
29/06/2020;Madrid;57;57;0;0;0;0
29/06/2020;Malaga;2;2;0;0;0;0
29/06/2020;Melilla;0;0;0;0;0;0
29/06/2020;Murcia;9;9;0;0;0;0
29/06/2020;Nafarroa;1;1;0;0;0;0
29/06/2020;Nafarroako Foru Komunitatea;0;0;0;0;0;0
